x-axis,1
second,Ampere
-10.00000E-03,-201.00503E-03
-9.99000E-03,-329.64929E-03
-9.98000E-03,-201.00503E-03
-9.97000E-03,-184.92777E-03
-9.96000E-03,-201.00503E-03
-9.95000E-03,+0.0E+00
-9.94000E-03,-201.00503E-03
-9.93000E-03,-96.48976E-03
-9.92000E-03,-176.87603E-03
-9.91000E-03,-152.77327E-03
-9.90000E-03,+201.00503E-03
-9.89000E-03,-201.00503E-03
-9.88000E-03,-201.00503E-03
-9.87000E-03,-136.66977E-03
-9.86000E-03,+0.0E+00
-9.85000E-03,-120.61876E-03
-9.84000E-03,+0.0E+00
-9.83000E-03,-152.79951E-03
-9.82000E-03,+498.47357E-03
-9.81000E-03,-168.82428E-03
-9.80000E-03,-40.18001E-03
-9.79000E-03,-112.54077E-03
-9.78000E-03,+16.10350E-03
-9.77000E-03,-168.77179E-03
-9.76000E-03,-530.62808E-03
-9.75000E-03,-26.24E-06
-9.74000E-03,-201.00503E-03
-9.73000E-03,-144.69528E-03
-9.72000E-03,+184.95402E-03
-9.71000E-03,-112.59326E-03
-9.70000E-03,-160.77253E-03
-9.69000E-03,-168.87676E-03
-9.68000E-03,-402.01005E-03
-9.67000E-03,-24.15524E-03
-9.66000E-03,-201.00503E-03
-9.65000E-03,+0.0E+00
-9.64000E-03,+184.84904E-03
-9.63000E-03,-273.44452E-03
-9.62000E-03,-64.36150E-03
-9.61000E-03,-193.00577E-03
-9.60000E-03,+0.0E+00
-9.59000E-03,-201.00503E-03
-9.58000E-03,-24.07651E-03
-9.57000E-03,-201.00503E-03
-9.56000E-03,-201.00503E-03
-9.55000E-03,-201.00503E-03
-9.54000E-03,+490.50055E-03
-9.53000E-03,+369.75057E-03
-9.52000E-03,-289.54801E-03
-9.51000E-03,-458.18859E-03
-9.50000E-03,+200.90005E-03
-9.49000E-03,-56.38848E-03
-9.48000E-03,-56.33599E-03
-9.47000E-03,-201.00503E-03
-9.46000E-03,-112.61950E-03
-9.45000E-03,-321.49257E-03
-9.44000E-03,-32.10202E-03
-9.43000E-03,-305.46781E-03
-9.42000E-03,-377.82857E-03
-9.41000E-03,+0.0E+00
-9.40000E-03,-201.00503E-03
-9.39000E-03,-209.10926E-03
-9.38000E-03,-128.51305E-03
-9.37000E-03,+64.38774E-03
-9.36000E-03,+169.11295E-03
-9.35000E-03,-321.33511E-03
-9.34000E-03,+48.31049E-03
-9.33000E-03,-884.77378E-03
-9.32000E-03,-297.41606E-03
-9.31000E-03,-104.30532E-03
-9.30000E-03,-201.00503E-03
-9.29000E-03,-112.48828E-03
-9.28000E-03,-201.00503E-03
-9.27000E-03,+144.80025E-03
-9.26000E-03,+0.0E+00
-9.25000E-03,-201.00503E-03
-9.24000E-03,+0.0E+00
-9.23000E-03,+0.0E+00
-9.22000E-03,+0.0E+00
-9.21000E-03,+0.0E+00
-9.20000E-03,+160.72004E-03
-9.19000E-03,-168.92925E-03
-9.18000E-03,+0.0E+00
-9.17000E-03,-176.79730E-03
-9.16000E-03,+56.54594E-03
-9.15000E-03,-402.01005E-03
-9.14000E-03,-8.13048E-03
-9.13000E-03,-136.77474E-03
-9.12000E-03,-273.18208E-03
-9.11000E-03,-193.05825E-03
-9.10000E-03,-160.61507E-03
-9.09000E-03,-715.00474E-03
-9.08000E-03,-201.00503E-03
-9.07000E-03,-104.62024E-03
-9.06000E-03,-32.25948E-03
-9.05000E-03,-40.10128E-03
-9.04000E-03,-201.00503E-03
