x-axis,1,2
second,Volt,Volt
-105.0500E-03,-192.7472914E+00,+41.5044E-03
-104.9400E-03,-205.3101052E+00,+16.3788E-03
-104.8300E-03,-180.1844777E+00,+36.6363E-03
-104.7200E-03,+45.5535821E+00,-156.8310E-03
-104.6100E-03,-16.8678988E+00,-56.4855E-03
-104.5000E-03,-211.5915121E+00,-114.1174E-03
-104.3900E-03,-205.3101052E+00,-21.1526E-03
-104.2800E-03,-173.9030708E+00,+18.8914E-03
-104.1700E-03,-174.2956587E+00,+28.9416E-03
-104.0600E-03,+208.8701609E+00,-395.5245E-03
-103.9500E-03,-85.9633745E+00,+136.9818E-03
-103.8400E-03,-155.0588502E+00,+69.1426E-03
-103.7300E-03,-161.3402570E+00,-18.6400E-03
-103.6200E-03,-180.5770656E+00,+16.5358E-03
-103.5100E-03,-136.6072174E+00,+232.4592E-03
-103.4000E-03,+51.8349889E+00,-360.3486E-03
-103.2900E-03,-129.9332226E+00,-91.6614E-03
-103.1800E-03,-111.4815899E+00,+94.2683E-03
-103.0700E-03,-180.1844777E+00,+71.6552E-03
-102.9600E-03,-193.1398794E+00,+46.6866E-03
-102.8500E-03,-92.6373693E+00,+39.1489E-03
-102.7400E-03,+190.0259403E+00,-66.5358E-03
-102.6300E-03,-16.8678988E+00,-214.6199E-03
-102.5200E-03,-155.4514381E+00,-53.9729E-03
-102.4100E-03,-217.8729189E+00,+41.5044E-03
-102.3000E-03,-205.3101052E+00,+51.5547E-03
-102.1900E-03,+127.2118715E+00,-282.4591E-03
-102.0800E-03,+340.7797054E+00,-159.5006E-03
-101.9700E-03,-155.0588502E+00,+18.8914E-03
-101.8600E-03,-224.1543258E+00,-3.5647E-03
-101.7500E-03,-217.8729189E+00,+11.5107E-03
-101.6400E-03,-180.5770656E+00,+41.5044E-03
-101.5300E-03,+58.1163958E+00,-46.2782E-03
-101.4200E-03,-161.3402570E+00,-307.7418E-03
-101.3100E-03,-217.8729189E+00,+31.4542E-03
-101.2000E-03,-167.6216639E+00,+44.0170E-03
-101.0900E-03,-180.5770656E+00,+21.5610E-03
-100.9800E-03,-193.1398794E+00,+54.2243E-03
-100.8700E-03,+259.1214160E+00,-558.8410E-03
-100.7600E-03,-41.9935263E+00,-360.5056E-03
-100.6500E-03,-86.3559624E+00,+14.0233E-03
-100.5400E-03,-174.2956587E+00,+91.7557E-03
-100.4300E-03,-217.8729189E+00,+34.1238E-03
-100.3200E-03,-92.6373693E+00,-28.6903E-03
-100.2100E-03,+233.9957884E+00,-553.8159E-03
-100.1000E-03,-104.8075951E+00,+56.5798E-03
-99.9900E-03,-168.0142518E+00,-3.7217E-03
-99.8800E-03,-230.4357327E+00,+86.7306E-03
-99.7700E-03,-205.3101052E+00,+79.1929E-03
-99.6600E-03,-130.3258106E+00,-106.5797E-03
-99.5500E-03,+77.3532044E+00,+139.4944E-03
-99.4400E-03,-180.1844777E+00,+51.5547E-03
-99.3300E-03,-205.3101052E+00,+49.0421E-03
-99.2200E-03,-211.5915121E+00,+13.8662E-03
-99.1100E-03,-205.7026931E+00,+74.1678E-03
-99.0000E-03,+259.1214160E+00,-438.2380E-03
-98.8900E-03,+139.7746852E+00,-91.6614E-03
-98.7800E-03,-173.9030708E+00,+84.3750E-03
-98.6700E-03,-192.7472914E+00,+86.8876E-03
-98.5600E-03,-205.7026931E+00,+24.0735E-03
-98.4500E-03,-199.4212862E+00,+61.7620E-03
-98.3400E-03,+39.2721752E+00,+121.9064E-03
-98.2300E-03,-161.3402570E+00,+453.5647E-03
-98.1200E-03,-186.4658846E+00,+3.8160E-03
-98.0100E-03,-205.3101052E+00,+119.3939E-03
-97.9000E-03,-205.7026931E+00,+96.7808E-03
-97.7900E-03,-224.1543258E+00,+69.2997E-03
-97.6800E-03,+296.8098572E+00,-644.2682E-03
-97.5700E-03,-98.5261882E+00,-79.0986E-03
-97.4600E-03,-124.0444037E+00,+33.9668E-03
-97.3500E-03,-199.4212862E+00,+54.0673E-03
-97.2400E-03,-236.7171396E+00,+76.6803E-03
-97.1300E-03,+58.1163958E+00,-212.1074E-03
-97.0200E-03,+290.5284504E+00,-591.5043E-03
-96.9100E-03,-199.0286983E+00,+44.0170E-03
-96.8000E-03,-186.8584725E+00,+21.5610E-03
-96.6900E-03,-230.4357327E+00,+79.3499E-03
-96.5800E-03,-217.8729189E+00,+54.0673E-03
-96.4700E-03,-36.1047074E+00,-171.9064E-03
-96.3600E-03,-79.6819676E+00,-6.2343E-03
-96.2500E-03,-136.2146295E+00,+139.4944E-03
-96.1400E-03,-180.1844777E+00,+99.2934E-03
-96.0300E-03,-230.4357327E+00,+89.4002E-03
-95.9200E-03,-218.2655069E+00,+79.1929E-03
-95.8100E-03,+290.5284504E+00,-563.8662E-03
-95.7000E-03,+159.0114938E+00,-28.6903E-03
-95.5900E-03,-117.7629968E+00,-33.7154E-03
-95.4800E-03,-242.9985465E+00,+59.0924E-03
-95.3700E-03,-236.7171396E+00,+54.0673E-03
-95.2600E-03,-130.3258106E+00,+39.1489E-03
-95.1500E-03,+208.8701609E+00,-179.4441E-03
-95.0400E-03,-117.3704089E+00,+169.6451E-03
-94.9300E-03,-217.8729189E+00,+34.1238E-03
-94.8200E-03,-224.1543258E+00,+79.3499E-03
-94.7100E-03,-211.9841000E+00,+44.1740E-03
-94.6000E-03,-305.8126153E+00,-121.6551E-03
-94.4900E-03,+164.9003128E+00,-423.1626E-03
-94.3800E-03,-73.4005607E+00,-13.7719E-03
-94.2700E-03,-186.8584725E+00,+91.7557E-03
-94.1600E-03,-224.5469138E+00,+106.8311E-03
-94.0500E-03,-230.4357327E+00,+86.8876E-03
-93.9400E-03,+108.3676509E+00,-31.2028E-03
-93.8300E-03,+409.8751811E+00,-403.0621E-03
-93.7200E-03,-199.0286983E+00,-16.2845E-03
-93.6100E-03,-242.9985465E+00,+6.3286E-03
-93.5000E-03,-236.7171396E+00,+89.2431E-03
-93.3900E-03,-217.8729189E+00,+91.7557E-03
-93.2800E-03,+76.9606165E+00,-209.5948E-03
-93.1700E-03,-186.4658846E+00,-209.5948E-03
-93.0600E-03,-236.7171396E+00,+94.2683E-03
-92.9500E-03,-192.7472914E+00,+16.3788E-03
-92.8400E-03,-217.8729189E+00,+51.7117E-03
-92.7300E-03,-230.8283206E+00,+89.2431E-03
-92.6200E-03,+296.8098572E+00,-478.4390E-03
-92.5100E-03,-4.3050850E+00,-430.7003E-03
-92.4000E-03,-92.6373693E+00,+101.9630E-03
-92.2900E-03,-211.5915121E+00,+126.9316E-03
-92.1800E-03,-249.2799533E+00,+54.2243E-03
-92.0700E-03,-80.0745555E+00,+117.0384E-03
-91.9600E-03,+227.7143816E+00,-21.1526E-03
-91.8500E-03,-67.1191538E+00,+388.2381E-03
-91.7400E-03,-199.0286983E+00,-13.6149E-03
-91.6300E-03,-268.1241740E+00,+139.4944E-03
-91.5200E-03,-218.2655069E+00,+94.2683E-03
-91.4100E-03,-186.8584725E+00,-259.8461E-03
-91.3000E-03,+45.9461700E+00,+179.6954E-03
-91.1900E-03,-136.2146295E+00,+139.4944E-03
-91.0800E-03,-230.4357327E+00,+21.4039E-03
-90.9700E-03,-236.7171396E+00,+56.7369E-03
-90.8600E-03,-205.7026931E+00,+101.8059E-03
-90.7500E-03,+215.1515678E+00,-400.5496E-03
-90.6400E-03,+265.4028228E+00,-604.0672E-03
-90.5300E-03,-148.7774433E+00,+49.1992E-03
-90.4200E-03,-249.2799533E+00,+119.3939E-03
-90.3100E-03,-230.4357327E+00,+64.2745E-03
-90.2000E-03,-205.7026931E+00,+94.4253E-03
-90.0900E-03,+139.7746852E+00,-184.4692E-03
-89.9800E-03,-155.0588502E+00,-159.5006E-03
-89.8700E-03,-236.7171396E+00,+16.3788E-03
-89.7600E-03,-230.4357327E+00,+81.8625E-03
-89.6500E-03,-205.7026931E+00,+91.7557E-03
-89.5400E-03,-242.9985465E+00,+189.7456E-03
-89.4300E-03,+221.4329747E+00,-649.2933E-03
-89.3200E-03,-92.2447814E+00,-99.1991E-03
-89.2100E-03,-142.8886243E+00,+119.3939E-03
-89.1000E-03,-218.2655069E+00,+76.8374E-03
-88.9900E-03,-224.5469138E+00,+86.8876E-03
-88.8800E-03,+7.8651408E+00,-33.7154E-03
-88.7700E-03,+328.2168916E+00,-197.0320E-03
-88.6600E-03,-80.0745555E+00,-86.6363E-03
-88.5500E-03,-249.2799533E+00,+1.3034E-03
-88.4400E-03,-255.5613602E+00,+101.8059E-03
-88.3300E-03,-224.1543258E+00,+104.3185E-03
-88.2200E-03,-42.3861143E+00,-257.3335E-03
-88.1100E-03,-10.5864919E+00,+245.0220E-03
-88.0000E-03,-199.0286983E+00,+8.9982E-03
-87.8900E-03,-280.6869877E+00,+3.9730E-03
-87.7800E-03,-224.1543258E+00,+46.6866E-03
-87.6700E-03,-199.4212862E+00,+69.1426E-03
-87.5600E-03,+146.0560921E+00,-450.8008E-03
-87.4500E-03,+14.5391356E+00,-280.1036E-03
-87.3400E-03,-205.3101052E+00,+177.1828E-03
-87.2300E-03,-224.1543258E+00,+104.4755E-03
-87.1200E-03,-193.1398794E+00,+79.3499E-03
-87.0100E-03,-161.7328450E+00,+282.7105E-03
-86.9000E-03,+51.8349889E+00,-269.8963E-03
-86.7900E-03,-60.8377470E+00,+6.3286E-03
-86.6800E-03,-186.4658846E+00,+51.5547E-03
-86.5700E-03,-237.1097275E+00,+114.3688E-03
-86.4600E-03,-211.9841000E+00,+94.2683E-03
-86.3500E-03,-155.4514381E+00,-91.5044E-03
-86.2400E-03,+152.3374990E+00,-161.8561E-03
-86.1300E-03,-79.6819676E+00,-101.7116E-03
-86.0200E-03,-274.4055809E+00,+3.9730E-03
-85.9100E-03,-224.1543258E+00,+59.0924E-03
-85.8000E-03,-205.7026931E+00,+84.2180E-03
-85.6900E-03,+102.0862440E+00,-171.9064E-03
-85.5800E-03,+240.2771953E+00,-583.9667E-03
-85.4700E-03,-236.7171396E+00,+79.1929E-03
-85.3600E-03,-242.9985465E+00,+91.7557E-03
-85.2500E-03,-193.1398794E+00,+44.1740E-03
-85.1400E-03,-205.7026931E+00,+89.4002E-03
-85.0300E-03,-73.7931487E+00,-272.4089E-03
-84.9200E-03,-54.5563401E+00,-360.5056E-03
-84.8100E-03,-180.1844777E+00,-41.2531E-03
-84.7000E-03,-205.7026931E+00,+106.9881E-03
-84.5900E-03,-205.7026931E+00,+59.0924E-03
-84.4800E-03,-286.9683946E+00,-51.3033E-03
-84.3700E-03,+51.8349889E+00,-553.8159E-03
-84.2600E-03,+1.9763218E+00,+292.7607E-03
-84.1500E-03,-249.2799533E+00,+31.4542E-03
-84.0400E-03,-230.4357327E+00,+71.8122E-03
-83.9300E-03,-205.3101052E+00,+121.9064E-03
-83.8200E-03,-130.3258106E+00,+54.2243E-03
-83.7100E-03,+227.7143816E+00,-277.4340E-03
-83.6000E-03,-211.5915121E+00,+11.3537E-03
-83.4900E-03,-242.9985465E+00,+96.7808E-03
-83.3800E-03,-180.5770656E+00,+33.9668E-03
-83.2700E-03,-199.4212862E+00,+89.2431E-03
-83.1600E-03,-36.1047074E+00,-144.2682E-03
-83.0500E-03,+52.2275769E+00,-254.8209E-03
-82.9400E-03,-211.5915121E+00,-51.3033E-03
-82.8300E-03,-218.2655069E+00,+34.1238E-03
-82.7200E-03,-193.1398794E+00,+46.5296E-03
-82.6100E-03,-211.5915121E+00,+39.1489E-03
-82.5000E-03,+1.5837339E+00,+1.4605E-03
-82.3900E-03,+1.9763218E+00,+33.9668E-03
-82.2800E-03,-286.9683946E+00,+255.0723E-03
-82.1700E-03,-199.0286983E+00,+74.3248E-03
-82.0600E-03,-205.3101052E+00,+84.2180E-03
-81.9500E-03,-205.7026931E+00,+39.1489E-03
-81.8400E-03,+70.6792096E+00,-463.3636E-03
-81.7300E-03,-161.3402570E+00,+21.4039E-03
-81.6200E-03,-149.1700312E+00,-28.8473E-03
-81.5100E-03,-142.8886243E+00,+41.5044E-03
-81.4000E-03,-211.5915121E+00,+71.6552E-03
-81.2900E-03,-92.6373693E+00,-56.3285E-03
-81.1800E-03,-29.8233005E+00,-420.6501E-03
-81.0700E-03,-161.3402570E+00,+209.8461E-03
-80.9600E-03,-98.9187762E+00,+8.9982E-03
-80.8500E-03,-217.8729189E+00,+21.5610E-03
-80.7400E-03,-217.8729189E+00,+41.5044E-03
-80.6300E-03,-174.2956587E+00,+64.1175E-03
-80.5200E-03,-117.3704089E+00,+131.9567E-03
-80.4100E-03,-111.0890020E+00,+74.1678E-03
-80.3000E-03,-167.6216639E+00,+136.9818E-03
-80.1900E-03,-230.4357327E+00,+51.7117E-03
-80.0800E-03,-193.1398794E+00,+56.7369E-03
-79.9700E-03,-29.8233005E+00,-63.8662E-03
-79.8600E-03,+26.7093614E+00,+6.4856E-03
-79.7500E-03,-73.7931487E+00,-78.9415E-03
-79.6400E-03,-180.1844777E+00,+69.1426E-03
-79.5300E-03,-205.7026931E+00,+56.5798E-03
-79.4200E-03,-205.3101052E+00,-28.6903E-03
-79.3100E-03,-73.7931487E+00,+305.3235E-03
-79.2000E-03,-54.5563401E+00,+448.5396E-03
-79.0900E-03,-111.4815899E+00,-51.4604E-03
-78.9800E-03,-230.4357327E+00,+16.5358E-03
-78.8700E-03,-199.4212862E+00,+31.4542E-03
-78.7600E-03,-180.5770656E+00,+33.9668E-03
-78.6500E-03,-73.7931487E+00,-224.8272E-03
-78.5400E-03,-60.8377470E+00,-234.7204E-03
-78.4300E-03,-180.1844777E+00,+59.0924E-03
-78.3200E-03,-224.1543258E+00,+69.1426E-03
-78.2100E-03,-180.5770656E+00,+34.1238E-03
-78.1000E-03,-149.1700312E+00,+21.5610E-03
-77.9900E-03,+76.9606165E+00,-126.6802E-03
-77.8800E-03,-54.9489280E+00,+116.8813E-03
-77.7700E-03,-224.1543258E+00,-16.2845E-03
-77.6600E-03,-199.4212862E+00,+39.1489E-03
-77.5500E-03,-168.0142518E+00,+13.8662E-03
-77.4400E-03,-192.7472914E+00,-56.3285E-03
-77.3300E-03,-48.2749332E+00,-36.2280E-03
-77.2200E-03,-148.7774433E+00,+162.2645E-03
-77.1100E-03,-211.5915121E+00,+51.5547E-03
-77.0000E-03,-168.0142518E+00,-16.1275E-03
-76.8900E-03,-168.0142518E+00,+41.6615E-03
-76.7800E-03,+102.0862440E+00,-177.0885E-03
-76.6700E-03,+32.9907683E+00,+89.2431E-03
-76.5600E-03,-167.6216639E+00,-58.8410E-03
-76.4500E-03,-193.1398794E+00,+89.4002E-03
-76.3400E-03,-168.0142518E+00,-8.7468E-03
-76.2300E-03,-211.5915121E+00,+61.7620E-03
-76.1200E-03,-199.0286983E+00,+187.2331E-03
-76.0100E-03,-98.5261882E+00,+390.7507E-03
-75.9000E-03,-236.7171396E+00,-6.0772E-03
-75.7900E-03,-186.4658846E+00,+34.1238E-03
-75.6800E-03,-155.4514381E+00,+49.0421E-03
-75.5700E-03,-293.2498015E+00,-131.7054E-03
-75.4600E-03,-73.7931487E+00,-71.4039E-03
-75.3500E-03,-205.3101052E+00,+109.3436E-03
-75.2400E-03,-217.8729189E+00,+21.4039E-03
-75.1300E-03,-136.6072174E+00,-33.7154E-03
-75.0200E-03,-155.4514381E+00,+26.4291E-03
-74.9100E-03,-23.5418936E+00,-161.8561E-03
-74.8000E-03,+83.2420233E+00,-274.9214E-03
-74.6900E-03,-168.0142518E+00,+1.4605E-03
-74.5800E-03,-111.4815899E+00,+44.0170E-03
-74.4700E-03,-149.1700312E+00,+1.4605E-03
-74.3600E-03,-173.9030708E+00,+3.9730E-03
-74.2500E-03,-293.2498015E+00,+41.5044E-03
-74.1400E-03,-192.7472914E+00,+305.3235E-03
-74.0300E-03,-111.0890020E+00,-71.4039E-03
-73.9200E-03,-174.2956587E+00,+3.8160E-03
-73.8100E-03,-180.1844777E+00,-1.2091E-03
-73.7000E-03,-161.3402570E+00,+3.8160E-03
-73.5900E-03,+83.2420233E+00,-239.7456E-03
-73.4800E-03,-117.3704089E+00,+44.0170E-03
-73.3700E-03,-192.7472914E+00,-1.0521E-03
-73.2600E-03,-167.6216639E+00,-8.5898E-03
-73.1500E-03,-148.7774433E+00,-63.8662E-03
-73.0400E-03,-54.9489280E+00,+18.8914E-03
-72.9300E-03,-149.1700312E+00,+154.5698E-03
-72.8200E-03,-149.1700312E+00,+187.2331E-03
-72.7100E-03,-92.2447814E+00,+46.5296E-03
-72.6000E-03,-149.1700312E+00,+19.0484E-03
-72.4900E-03,-149.1700312E+00,+8.9982E-03
-72.3800E-03,-280.6869877E+00,+66.6301E-03
-72.2700E-03,-312.0940221E+00,+420.9014E-03
-72.1600E-03,-4.6976730E+00,-1.0521E-03
-72.0500E-03,-155.0588502E+00,-31.3599E-03
-71.9400E-03,-149.1700312E+00,-48.9478E-03
-71.8300E-03,-148.7774433E+00,-6.2343E-03
-71.7200E-03,+20.4279545E+00,-413.1124E-03
-71.6100E-03,+51.8349889E+00,+270.1477E-03
-71.5000E-03,-199.4212862E+00,+61.7620E-03
-71.3900E-03,-192.7472914E+00,-28.6903E-03
-71.2800E-03,-130.3258106E+00,-41.2531E-03
-71.1700E-03,-136.2146295E+00,-41.2531E-03
-71.0600E-03,-425.1593460E+00,-88.9918E-03
-70.9500E-03,-230.4357327E+00,+136.9818E-03
-70.8400E-03,-205.3101052E+00,+38.9919E-03
-70.7300E-03,-111.4815899E+00,-18.7971E-03
-70.6200E-03,-111.4815899E+00,-13.6149E-03
-70.5100E-03,-236.7171396E+00,-141.7556E-03
-70.4000E-03,-255.5613602E+00,+212.3587E-03
-70.2900E-03,-142.4960364E+00,-86.4792E-03
-70.1800E-03,-142.8886243E+00,-33.7154E-03
-70.0700E-03,-105.2001830E+00,-48.7908E-03
-69.9600E-03,-136.2146295E+00,-36.2280E-03
-69.8500E-03,-36.1047074E+00,-279.9466E-03
-69.7400E-03,-36.1047074E+00,+19.0484E-03
-69.6300E-03,-193.1398794E+00,-13.6149E-03
-69.5200E-03,-98.9187762E+00,-1.2091E-03
-69.4100E-03,-111.4815899E+00,-23.8222E-03
-69.3000E-03,-136.2146295E+00,-43.7657E-03
-69.1900E-03,-343.5010565E+00,+234.9718E-03
-69.0800E-03,-368.6266841E+00,+330.4492E-03
-68.9700E-03,-123.6518158E+00,-129.1928E-03
-68.8600E-03,-92.6373693E+00,-73.9164E-03
-68.7500E-03,-136.2146295E+00,-11.2594E-03
-68.6400E-03,-136.2146295E+00,-48.9478E-03
-68.5300E-03,-111.0890020E+00,-239.7456E-03
-68.4200E-03,-73.7931487E+00,+684.7205E-03
-68.3100E-03,-92.6373693E+00,+46.6866E-03
-68.2000E-03,-142.4960364E+00,-96.5295E-03
-68.0900E-03,-136.2146295E+00,-48.7908E-03
-67.9800E-03,-105.2001830E+00,-71.5609E-03
-67.8700E-03,-255.5613602E+00,+192.2582E-03
-67.7600E-03,-230.8283206E+00,+167.1326E-03
-67.6500E-03,-98.5261882E+00,+61.6049E-03
-67.5400E-03,-111.0890020E+00,-33.8724E-03
-67.4300E-03,-98.9187762E+00,-38.7405E-03
-67.3200E-03,-173.9030708E+00,+139.4944E-03
-67.2100E-03,-425.1593460E+00,+393.2632E-03
-67.1000E-03,-42.3861143E+00,+76.8374E-03
-66.9900E-03,-48.6675211E+00,-144.2682E-03
-66.8800E-03,-111.4815899E+00,-74.0734E-03
-66.7700E-03,-123.6518158E+00,-71.5609E-03
-66.6600E-03,-117.3704089E+00,-161.8561E-03
-66.5500E-03,-98.9187762E+00,+287.7356E-03
-66.4400E-03,-61.2303349E+00,+152.2142E-03
-66.3300E-03,-117.7629968E+00,-28.6903E-03
-66.2200E-03,-129.9332226E+00,-71.4039E-03
-66.1100E-03,-104.8075951E+00,-71.4039E-03
-66.0000E-03,-431.4407528E+00,+69.1426E-03
-65.8900E-03,-356.0638703E+00,+192.2582E-03
-65.7800E-03,-161.3402570E+00,-101.7116E-03
-65.6700E-03,-92.2447814E+00,-26.3348E-03
-65.5600E-03,-98.5261882E+00,-53.9729E-03
-65.4500E-03,-98.9187762E+00,+54.0673E-03
-65.3400E-03,-362.3452772E+00,+177.1828E-03
-65.2300E-03,-211.9841000E+00,+348.0371E-03
-65.1200E-03,+1.5837339E+00,-99.0420E-03
-65.0100E-03,-79.6819676E+00,-116.6300E-03
-64.9000E-03,-111.4815899E+00,-61.5106E-03
-64.7900E-03,-98.9187762E+00,-116.6300E-03
-64.6800E-03,-406.3151253E+00,+194.7708E-03
-64.5700E-03,+1.5837339E+00,+187.3901E-03
-64.4600E-03,-29.8233005E+00,+16.3788E-03
-64.3500E-03,-129.9332226E+00,-91.5044E-03
-64.2400E-03,-98.9187762E+00,-83.9667E-03
-64.1300E-03,-305.8126153E+00,-58.9981E-03
-64.0200E-03,-450.2849735E+00,+581.7054E-03
-63.9100E-03,+20.4279545E+00,-154.3184E-03
-63.8000E-03,-111.0890020E+00,-8.5898E-03
-63.6900E-03,-117.3704089E+00,-74.0734E-03
-63.5800E-03,-73.7931487E+00,-101.5546E-03
-63.4700E-03,-312.0940221E+00,+270.1477E-03
-63.3600E-03,-136.6072174E+00,+207.4906E-03
-63.2500E-03,-17.2604867E+00,-99.0420E-03
-63.1400E-03,-142.4960364E+00,-99.0420E-03
-63.0300E-03,-92.6373693E+00,-74.0734E-03
-62.9200E-03,-67.5117418E+00,-91.5044E-03
-62.8100E-03,-324.6568359E+00,+355.5748E-03
-62.7000E-03,-130.3258106E+00,+225.0786E-03
-62.5900E-03,-148.7774433E+00,-136.7305E-03
-62.4800E-03,-111.0890020E+00,-121.6551E-03
-62.3700E-03,-54.9489280E+00,-106.7368E-03
-62.2600E-03,-192.7472914E+00,-227.1827E-03
-62.1500E-03,-469.1291941E+00,+312.8612E-03
-62.0400E-03,-111.4815899E+00,+207.4906E-03
-61.9300E-03,-104.8075951E+00,-41.4101E-03
-61.8200E-03,-42.3861143E+00,-121.6551E-03
-61.7100E-03,-67.1191538E+00,-94.0169E-03
-61.6000E-03,-211.5915121E+00,-43.9227E-03
-61.4900E-03,-287.3609826E+00,+458.5899E-03
-61.3800E-03,-92.6373693E+00,-141.7556E-03
-61.2700E-03,-48.6675211E+00,-16.2845E-03
-61.1600E-03,-67.1191538E+00,-129.3498E-03
-61.0500E-03,-79.6819676E+00,-99.0420E-03
-60.9400E-03,-255.5613602E+00,+99.2934E-03
-60.8300E-03,-299.9237963E+00,+609.3436E-03
-60.7200E-03,-73.7931487E+00,-126.6802E-03
-60.6100E-03,-42.3861143E+00,-104.0672E-03
-60.5000E-03,-73.4005607E+00,-114.2745E-03
-60.3900E-03,-67.1191538E+00,-144.2682E-03
-60.2800E-03,-469.1291941E+00,+486.2281E-03
-60.1700E-03,-287.3609826E+00,+742.5095E-03
-60.0600E-03,-17.2604867E+00,-31.3599E-03
-59.9500E-03,-73.4005607E+00,-88.9918E-03
-59.8400E-03,-73.4005607E+00,-106.5797E-03
-59.7300E-03,-61.2303349E+00,-302.5596E-03
-59.6200E-03,-425.1593460E+00,+423.4140E-03
-59.5100E-03,-105.2001830E+00,+106.9881E-03
-59.4000E-03,-48.2749332E+00,-56.4855E-03
-59.2900E-03,-73.4005607E+00,-134.3750E-03
-59.1800E-03,-48.6675211E+00,-139.2430E-03
-59.0700E-03,-117.3704089E+00,+49.0421E-03
-58.9600E-03,-450.2849735E+00,+327.9366E-03
-58.8500E-03,-42.3861143E+00,-8.5898E-03
-58.7400E-03,-4.3050850E+00,-134.2179E-03
-58.6300E-03,-48.6675211E+00,-119.1425E-03
-58.5200E-03,-54.9489280E+00,-156.8310E-03
-58.4100E-03,-393.7523116E+00,+111.8562E-03
-58.3000E-03,-374.9080909E+00,+488.7406E-03
-58.1900E-03,+76.9606165E+00,-41.2531E-03
-58.0800E-03,-48.6675211E+00,-139.4001E-03
-57.9700E-03,-79.6819676E+00,-139.2430E-03
-57.8600E-03,-54.5563401E+00,-131.8624E-03
-57.7500E-03,-217.8729189E+00,+66.6301E-03
-57.6400E-03,-199.4212862E+00,+425.9265E-03
-57.5300E-03,-98.9187762E+00,-76.4290E-03
-57.4200E-03,-85.9633745E+00,-139.2430E-03
-57.3100E-03,-54.5563401E+00,-179.4441E-03
-57.2000E-03,-4.6976730E+00,-16.2845E-03
-57.0900E-03,-531.9432629E+00,+579.1929E-03
-56.9800E-03,-287.3609826E+00,+574.1677E-03
-56.8700E-03,-29.4307126E+00,-69.0483E-03
-56.7600E-03,-35.7121194E+00,-114.1174E-03
-56.6500E-03,-36.1047074E+00,-149.2933E-03
-56.5400E-03,-123.6518158E+00,-41.4101E-03
-56.4300E-03,-588.4759248E+00,+574.1677E-03
-56.3200E-03,+20.4279545E+00,-141.7556E-03
-56.2100E-03,-4.6976730E+00,-129.3498E-03
-56.1000E-03,-48.2749332E+00,-129.3498E-03
-55.9900E-03,-36.1047074E+00,-136.8875E-03
-55.8800E-03,-186.4658846E+00,-131.8624E-03
-55.7700E-03,-343.8936445E+00,+667.1326E-03
-55.6600E-03,+51.8349889E+00,-131.7054E-03
-55.5500E-03,-29.8233005E+00,-199.5446E-03
-55.4400E-03,-48.6675211E+00,-174.5760E-03
-55.3300E-03,-36.1047074E+00,-192.1639E-03
