x-axis,1
second,Ampere
-10.00000E-03,-201.00503E-03
-9.99000E-03,-201.00503E-03
-9.98000E-03,-490.44807E-03
-9.97000E-03,-184.92777E-03
-9.96000E-03,+24.12900E-03
-9.95000E-03,-40.20625E-03
-9.94000E-03,-168.85052E-03
-9.93000E-03,-201.00503E-03
-9.92000E-03,+0.0E+00
-9.91000E-03,+1.00502513E+00
-9.90000E-03,-80.41251E-03
-9.89000E-03,+0.0E+00
-9.88000E-03,-201.00503E-03
-9.87000E-03,+144.66903E-03
-9.86000E-03,-192.97952E-03
-9.85000E-03,-40.23250E-03
-9.84000E-03,-152.74702E-03
-9.83000E-03,-225.10778E-03
-9.82000E-03,-112.61950E-03
-9.81000E-03,+136.64353E-03
-9.80000E-03,+160.82502E-03
-9.79000E-03,+24.07651E-03
-9.78000E-03,-184.90153E-03
-9.77000E-03,-144.74776E-03
-9.76000E-03,+0.0E+00
-9.75000E-03,-200.97878E-03
-9.74000E-03,-128.67051E-03
-9.73000E-03,-144.69528E-03
-9.72000E-03,+570.91306E-03
-9.71000E-03,+0.0E+00
-9.70000E-03,-40.23250E-03
-9.69000E-03,-201.00503E-03
-9.68000E-03,-104.48902E-03
-9.67000E-03,-353.69956E-03
-9.66000E-03,-201.00503E-03
-9.65000E-03,+0.0E+00
-9.64000E-03,+715.16220E-03
-9.63000E-03,-201.00503E-03
-9.62000E-03,-265.36652E-03
-9.61000E-03,+0.0E+00
-9.60000E-03,+241.29001E-03
-9.59000E-03,+0.0E+00
-9.58000E-03,-24.07651E-03
-9.57000E-03,-305.57278E-03
-9.56000E-03,+96.62098E-03
-9.55000E-03,-40.15377E-03
-9.54000E-03,-289.49553E-03
-9.53000E-03,+184.87529E-03
-9.52000E-03,-201.00503E-03
-9.51000E-03,-72.41325E-03
-9.50000E-03,-200.95254E-03
-9.49000E-03,+128.69675E-03
-9.48000E-03,-112.67199E-03
-9.47000E-03,-233.05456E-03
-9.46000E-03,+0.0E+00
-9.45000E-03,-160.74629E-03
-9.44000E-03,-168.90301E-03
-9.43000E-03,-409.93059E-03
-9.42000E-03,-176.82354E-03
-9.41000E-03,-48.17927E-03
-9.40000E-03,-160.92999E-03
-9.39000E-03,-586.80661E-03
-9.38000E-03,-64.25653E-03
-9.37000E-03,+7.84180E-03
-9.36000E-03,-193.03201E-03
-9.35000E-03,-240.66017E-03
-9.34000E-03,-305.38908E-03
-9.33000E-03,-353.90951E-03
-9.32000E-03,-104.59400E-03
-9.31000E-03,+642.85393E-03
-9.30000E-03,-40.12752E-03
-9.29000E-03,-112.48828E-03
-9.28000E-03,+0.0E+00
-9.27000E-03,+32.39069E-03
-9.26000E-03,-128.56554E-03
-9.25000E-03,-200.92630E-03
-9.24000E-03,-201.00503E-03
-9.23000E-03,-31.91832E-03
-9.22000E-03,+169.00798E-03
-9.21000E-03,-88.35928E-03
-9.20000E-03,-160.72004E-03
-9.19000E-03,+136.85347E-03
-9.18000E-03,-104.43654E-03
-9.17000E-03,-201.00503E-03
-9.16000E-03,-152.85200E-03
-9.15000E-03,-120.51379E-03
-9.14000E-03,-192.87455E-03
-9.13000E-03,-136.77474E-03
-9.12000E-03,+64.41398E-03
-9.11000E-03,-201.00503E-03
-9.10000E-03,-240.92261E-03
-9.09000E-03,-201.00503E-03
-9.08000E-03,-24.02403E-03
-9.07000E-03,-402.01005E-03
-9.06000E-03,+369.75057E-03
-9.05000E-03,-201.00503E-03
-9.04000E-03,-112.46204E-03
